6223	11224	1.0
6222	ENSG00000215472	1.0
6222	9349	1.0
6222	6230	1.0
6222	6228	1.0
6222	6210	1.0
6222	6208	1.0
6222	6207	1.0
6222	6205	1.0
6222	6203	1.0
6222	6202	1.0
6222	6193	1.0
6222	6189	1.0
6222	6188	1.0
6222	6168	1.0
6222	6157	1.0
6222	6152	1.0
6222	6147	1.0
6222	6144	1.0
6222	6142	1.0
6222	6141	1.0
6222	6138	1.0
6222	6137	1.0
6222	6135	1.0
6222	6134	1.0
6222	6132	1.0
6222	6130	1.0
6222	6122	1.0
6222	3921	1.0
6222	25873	1.0
6217	9349	1.0
6217	6223	1.0
6217	6222	1.0
6217	6210	1.0
6217	6209	1.0
6217	6208	1.0
6217	6207	1.0
6217	6206	1.0
6217	6205	1.0
6217	6203	1.0
6217	6194	1.0
6217	6193	1.0
6217	6189	1.0
6217	6188	1.0
6217	6168	1.0
6217	6160	1.0
6217	6157	1.0
6217	6156	1.0
6217	6152	1.0
6217	6147	1.0
6217	6144	1.0
6217	6142	1.0
6217	6138	1.0
6217	6137	1.0
6217	6135	1.0
6217	6134	1.0
6217	6133	1.0
6217	6132	1.0
6217	6129	1.0
6217	6128	1.0
6217	4736	1.0
6217	25873	1.0
6217	11224	1.0
6210	6203	1.0
6210	6157	1.0
6210	6144	1.0
6210	6122	1.0
6209	6210	1.0
6209	6203	1.0
6209	6202	1.0
6209	6193	1.0
6209	6189	1.0
6209	6188	1.0
6209	6135	1.0
6209	6134	1.0
6209	6122	1.0
6208	6210	1.0
6208	6203	1.0
6208	6202	1.0
6208	6191	1.0
6208	6189	1.0
6208	6157	1.0
6208	6144	1.0
6208	6137	1.0
6208	6135	1.0
6208	6134	1.0
6208	6128	1.0
6208	6122	1.0
6208	4736	1.0
6207	9045	1.0
6207	6230	1.0
6207	6210	1.0
6207	6208	1.0
6207	6203	1.0
6207	6202	1.0
6207	6193	1.0
6207	6191	1.0
6207	6189	1.0
6207	6188	1.0
6207	6181	1.0
6207	6175	1.0
6207	6157	1.0
6207	6156	1.0
6207	6155	1.0
6207	6147	1.0
6207	6144	1.0
6207	6137	1.0
6207	6136	1.0
6207	6135	1.0
6207	6134	1.0
6207	6129	1.0
6207	6128	1.0
6207	6122	1.0
6207	4736	1.0
6207	11224	1.0
6206	6210	1.0
6206	6175	1.0
6206	6156	1.0
6206	6134	1.0
6205	9045	1.0
6205	6208	1.0
6205	6203	1.0
6205	6152	1.0
6205	6138	1.0
6205	6137	1.0
6205	25873	1.0
6203	6193	1.0
6203	6157	1.0
6203	6144	1.0
6203	6122	1.0
6202	6224	1.0
6202	6210	1.0
6202	6203	1.0
6202	6193	1.0
6202	6188	1.0
6202	6157	1.0
6202	6156	1.0
6202	6144	1.0
6202	6135	1.0
6202	6122	1.0
6202	10969	1.0
6194	9349	1.0
6194	9045	1.0
6194	6230	1.0
6194	6228	1.0
6194	6223	1.0
6194	6222	1.0
6194	6210	1.0
6194	6208	1.0
6194	6207	1.0
6194	6206	1.0
6194	6205	1.0
6194	6203	1.0
6194	6202	1.0
6194	6193	1.0
6194	6191	1.0
6194	6189	1.0
6194	6188	1.0
6194	6175	1.0
6194	6168	1.0
6194	6160	1.0
6194	6157	1.0
6194	6155	1.0
6194	6152	1.0
6194	6147	1.0
6194	6146	1.0
6194	6144	1.0
6194	6142	1.0
6194	6141	1.0
6194	6138	1.0
6194	6137	1.0
6194	6136	1.0
6194	6135	1.0
6194	6134	1.0
6194	6132	1.0
6194	6130	1.0
6194	6129	1.0
6194	6128	1.0
6194	6124	1.0
6194	6122	1.0
6194	4736	1.0
6194	25873	1.0
6194	23521	1.0
6194	11224	1.0
6193	6144	1.0
6193	6122	1.0
6191	6157	1.0
6191	6144	1.0
6191	6137	1.0
6191	6135	1.0
6191	6134	1.0
6189	6210	1.0
6189	6203	1.0
6189	6202	1.0
6189	6193	1.0
6189	6188	1.0
6189	6181	1.0
6189	6157	1.0
6189	6156	1.0
6189	6144	1.0
6189	6135	1.0
6189	6122	1.0
6188	6203	1.0
6188	6157	1.0
6188	6144	1.0
6188	6122	1.0
6187	ENSG00000215472	1.0
6187	9349	1.0
6187	9045	1.0
6187	6230	1.0
6187	6224	1.0
6187	6223	1.0
6187	6222	1.0
6187	6210	1.0
6187	6208	1.0
6187	6207	1.0
6187	6206	1.0
6187	6205	1.0
6187	6204	1.0
6187	6203	1.0
6187	6202	1.0
6187	6194	1.0
6187	6193	1.0
6187	6189	1.0
6187	6188	1.0
6187	6168	1.0
6187	6161	1.0
6187	6160	1.0
6187	6157	1.0
6187	6155	1.0
6187	6152	1.0
6187	6147	1.0
6187	6144	1.0
6187	6143	1.0
6187	6142	1.0
6187	6141	1.0
6187	6138	1.0
6187	6137	1.0
6187	6135	1.0
6187	6134	1.0
6187	6133	1.0
6187	6132	1.0
6187	6129	1.0
6187	6128	1.0
6187	6124	1.0
6187	6122	1.0
6187	4736	1.0
6187	3921	1.0
6187	23521	1.0
6187	11224	1.0
6181	6202	1.0
6181	6144	1.0
6175	6203	1.0
6175	6202	1.0
6175	6189	1.0
6175	6156	1.0
6175	6144	1.0
6175	6137	1.0
6175	6134	1.0
6175	6129	1.0
6175	6128	1.0
6175	6122	1.0
6175	4736	1.0
6169	6189	1.0
6168	9045	1.0
6168	6228	1.0
6168	6223	1.0
6168	6209	1.0
6168	6207	1.0
6168	6203	1.0
6168	6202	1.0
6168	6193	1.0
6168	6189	1.0
6168	6188	1.0
6168	6175	1.0
6168	6160	1.0
6168	6152	1.0
6168	6147	1.0
6168	6138	1.0
6168	6137	1.0
6168	6136	1.0
6168	6135	1.0
6168	6134	1.0
6168	6129	1.0
6168	6128	1.0
6168	6122	1.0
6168	4736	1.0
6168	25873	1.0
6164	6203	1.0
6161	9349	1.0
6161	9045	1.0
6161	6228	1.0
6161	6222	1.0
6161	6217	1.0
6161	6208	1.0
6161	6207	1.0
6161	6203	1.0
6161	6202	1.0
6161	6194	1.0
6161	6191	1.0
6161	6189	1.0
6161	6188	1.0
6161	6175	1.0
6161	6168	1.0
6161	6157	1.0
6161	6156	1.0
6161	6155	1.0
6161	6152	1.0
6161	6147	1.0
6161	6144	1.0
6161	6142	1.0
6161	6141	1.0
6161	6138	1.0
6161	6137	1.0
6161	6135	1.0
6161	6134	1.0
6161	6132	1.0
6161	6130	1.0
6161	6129	1.0
6161	6128	1.0
6161	6124	1.0
6161	6122	1.0
6161	4736	1.0
6161	25873	1.0
6161	23521	1.0
6160	9349	1.0
6160	9045	1.0
6160	6228	1.0
6160	6223	1.0
6160	6208	1.0
6160	6207	1.0
6160	6203	1.0
6160	6202	1.0
6160	6193	1.0
6160	6189	1.0
6160	6175	1.0
6160	6152	1.0
6160	6147	1.0
6160	6144	1.0
6160	6141	1.0
6160	6137	1.0
6160	6134	1.0
6160	6130	1.0
6160	6129	1.0
6160	6128	1.0
6160	6122	1.0
6160	4736	1.0
6160	25873	1.0
6160	11224	1.0
6157	6122	1.0
6156	6203	1.0
6156	6144	1.0
6155	9045	1.0
6155	6230	1.0
6155	6203	1.0
6155	6202	1.0
6155	6193	1.0
6155	6191	1.0
6155	6189	1.0
6155	6188	1.0
6155	6181	1.0
6155	6157	1.0
6155	6144	1.0
6155	6137	1.0
6155	6134	1.0
6155	6122	1.0
6154	6203	1.0
6154	6202	1.0
6154	6189	1.0
6154	6155	1.0
6154	6144	1.0
6154	6137	1.0
6154	6128	1.0
6154	6122	1.0
6152	9045	1.0
6152	6230	1.0
6152	6228	1.0
6152	6210	1.0
6152	6208	1.0
6152	6207	1.0
6152	6203	1.0
6152	6202	1.0
6152	6193	1.0
6152	6191	1.0
6152	6189	1.0
6152	6157	1.0
6152	6156	1.0
6152	6147	1.0
6152	6146	1.0
6152	6141	1.0
6152	6138	1.0
6152	6137	1.0
6152	6136	1.0
6152	6135	1.0
6152	6134	1.0
6152	6130	1.0
6152	6129	1.0
6152	6128	1.0
6152	6122	1.0
6152	4736	1.0
6152	25873	1.0
6152	11224	1.0
6147	9045	1.0
6147	6230	1.0
6147	6203	1.0
6147	6202	1.0
6147	6189	1.0
6147	6188	1.0
6147	6156	1.0
6147	6155	1.0
6147	6144	1.0
6147	6137	1.0
6147	6135	1.0
6147	6129	1.0
6147	6128	1.0
6147	6122	1.0
6147	4736	1.0
6147	10969	1.0
6146	6157	1.0
6146	6122	1.0
6144	6157	1.0
6144	6122	1.0
6143	9349	1.0
6143	9045	1.0
6143	6230	1.0
6143	6228	1.0
6143	6223	1.0
6143	6222	1.0
6143	6217	1.0
6143	6210	1.0
6143	6209	1.0
6143	6208	1.0
6143	6207	1.0
6143	6205	1.0
6143	6203	1.0
6143	6202	1.0
6143	6194	1.0
6143	6193	1.0
6143	6191	1.0
6143	6189	1.0
6143	6188	1.0
6143	6181	1.0
6143	6175	1.0
6143	6168	1.0
6143	6161	1.0
6143	6160	1.0
6143	6157	1.0
6143	6156	1.0
6143	6155	1.0
6143	6154	1.0
6143	6152	1.0
6143	6147	1.0
6143	6144	1.0
6143	6142	1.0
6143	6141	1.0
6143	6138	1.0
6143	6137	1.0
6143	6136	1.0
6143	6135	1.0
6143	6134	1.0
6143	6132	1.0
6143	6130	1.0
6143	6129	1.0
6143	6128	1.0
6143	6124	1.0
6143	6122	1.0
6143	4736	1.0
6143	3921	1.0
6143	25873	1.0
6143	23521	1.0
6143	11224	1.0
6142	9349	1.0
6142	9045	1.0
6142	6228	1.0
6142	6223	1.0
6142	6210	1.0
6142	6209	1.0
6142	6207	1.0
6142	6205	1.0
6142	6203	1.0
6142	6202	1.0
6142	6191	1.0
6142	6189	1.0
6142	6188	1.0
6142	6175	1.0
6142	6168	1.0
6142	6165	1.0
6142	6160	1.0
6142	6157	1.0
6142	6156	1.0
6142	6155	1.0
6142	6152	1.0
6142	6147	1.0
6142	6144	1.0
6142	6141	1.0
6142	6138	1.0
6142	6137	1.0
6142	6134	1.0
6142	6130	1.0
6142	6129	1.0
6142	6128	1.0
6142	6122	1.0
6142	4736	1.0
6142	25873	1.0
6142	11224	1.0
6141	9045	1.0
6141	6207	1.0
6141	6203	1.0
6141	6202	1.0
6141	6193	1.0
6141	6189	1.0
6141	6157	1.0
6141	6156	1.0
6141	6155	1.0
6141	6147	1.0
6141	6144	1.0
6141	6138	1.0
6141	6137	1.0
6141	6135	1.0
6141	6134	1.0
6141	6130	1.0
6141	6129	1.0
6141	6128	1.0
6141	6122	1.0
6141	25873	1.0
6141	11224	1.0
6138	9045	1.0
6138	6210	1.0
6138	6209	1.0
6138	6208	1.0
6138	6203	1.0
6138	6202	1.0
6138	6191	1.0
6138	6189	1.0
6138	6188	1.0
6138	6175	1.0
6138	6155	1.0
6138	6154	1.0
6138	6147	1.0
6138	6144	1.0
6138	6137	1.0
6138	6136	1.0
6138	6135	1.0
6138	6129	1.0
6138	6128	1.0
6138	6122	1.0
6138	51121	1.0
6138	4736	1.0
6138	11224	1.0
6138	10969	1.0
6137	9045	1.0
6137	6230	1.0
6137	6210	1.0
6137	6203	1.0
6137	6202	1.0
6137	6193	1.0
6137	6189	1.0
6137	6188	1.0
6137	6157	1.0
6137	6156	1.0
6137	6144	1.0
6137	6135	1.0
6137	6134	1.0
6137	6122	1.0
6137	10969	1.0
6136	6210	1.0
6136	6203	1.0
6136	6202	1.0
6136	6137	1.0
6136	6128	1.0
6136	4736	1.0
6135	6210	1.0
6135	6203	1.0
6135	6188	1.0
6135	6157	1.0
6135	6144	1.0
6135	6122	1.0
6134	6224	1.0
6134	6210	1.0
6134	6203	1.0
6134	6202	1.0
6134	6193	1.0
6134	6189	1.0
6134	6188	1.0
6134	6157	1.0
6134	6144	1.0
6134	6135	1.0
6134	6122	1.0
6133	9045	1.0
6133	6230	1.0
6133	6228	1.0
6133	6224	1.0
6133	6210	1.0
6133	6207	1.0
6133	6202	1.0
6133	6175	1.0
6133	6134	1.0
6133	6128	1.0
6132	9045	1.0
6132	6230	1.0
6132	6228	1.0
6132	6210	1.0
6132	6208	1.0
6132	6207	1.0
6132	6205	1.0
6132	6203	1.0
6132	6202	1.0
6132	6193	1.0
6132	6189	1.0
6132	6188	1.0
6132	6175	1.0
6132	6168	1.0
6132	6165	1.0
6132	6160	1.0
6132	6157	1.0
6132	6156	1.0
6132	6155	1.0
6132	6154	1.0
6132	6152	1.0
6132	6147	1.0
6132	6144	1.0
6132	6142	1.0
6132	6141	1.0
6132	6138	1.0
6132	6137	1.0
6132	6136	1.0
6132	6135	1.0
6132	6134	1.0
6132	6130	1.0
6132	6129	1.0
6132	6128	1.0
6132	6124	1.0
6132	6122	1.0
6132	51121	1.0
6132	4736	1.0
6132	25873	1.0
6132	11224	1.0
6132	10969	1.0
6130	9045	1.0
6130	6230	1.0
6130	6210	1.0
6130	6209	1.0
6130	6208	1.0
6130	6207	1.0
6130	6203	1.0
6130	6202	1.0
6130	6193	1.0
6130	6191	1.0
6130	6189	1.0
6130	6188	1.0
6130	6181	1.0
6130	6175	1.0
6130	6157	1.0
6130	6156	1.0
6130	6155	1.0
6130	6147	1.0
6130	6144	1.0
6130	6137	1.0
6130	6135	1.0
6130	6134	1.0
6130	6129	1.0
6130	6128	1.0
6130	6122	1.0
6130	4736	1.0
6130	11224	1.0
6129	9045	1.0
6129	6230	1.0
6129	6210	1.0
6129	6203	1.0
6129	6202	1.0
6129	6193	1.0
6129	6189	1.0
6129	6188	1.0
6129	6156	1.0
6129	6155	1.0
6129	6137	1.0
6129	6135	1.0
6129	6134	1.0
6129	6128	1.0
6129	6122	1.0
6129	10969	1.0
6128	9045	1.0
6128	6230	1.0
6128	6210	1.0
6128	6203	1.0
6128	6202	1.0
6128	6193	1.0
6128	6191	1.0
6128	6189	1.0
6128	6188	1.0
6128	6181	1.0
6128	6157	1.0
6128	6156	1.0
6128	6155	1.0
6128	6146	1.0
6128	6144	1.0
6128	6137	1.0
6128	6135	1.0
6128	6134	1.0
6128	6122	1.0
6128	51121	1.0
6128	10969	1.0
6125	ENSG00000215472	1.0
6125	9045	1.0
6125	6228	1.0
6125	6223	1.0
6125	6222	1.0
6125	6210	1.0
6125	6209	1.0
6125	6208	1.0
6125	6207	1.0
6125	6206	1.0
6125	6203	1.0
6125	6202	1.0
6125	6194	1.0
6125	6193	1.0
6125	6189	1.0
6125	6188	1.0
6125	6187	1.0
6125	6181	1.0
6125	6175	1.0
6125	6168	1.0
6125	6161	1.0
6125	6160	1.0
6125	6157	1.0
6125	6156	1.0
6125	6155	1.0
6125	6154	1.0
6125	6152	1.0
6125	6147	1.0
6125	6146	1.0
6125	6144	1.0
6125	6143	1.0
6125	6142	1.0
6125	6141	1.0
6125	6138	1.0
6125	6137	1.0
6125	6136	1.0
6125	6135	1.0
6125	6134	1.0
6125	6133	1.0
6125	6132	1.0
6125	6130	1.0
6125	6129	1.0
6125	6128	1.0
6125	6124	1.0
6125	6122	1.0
6125	51121	1.0
6125	4736	1.0
6125	25873	1.0
6125	23521	1.0
6125	11224	1.0
6125	10969	1.0
6124	9045	1.0
6124	6223	1.0
6124	6208	1.0
6124	6207	1.0
6124	6203	1.0
6124	6202	1.0
6124	6189	1.0
6124	6175	1.0
6124	6160	1.0
6124	6156	1.0
6124	6155	1.0
6124	6147	1.0
6124	6146	1.0
6124	6144	1.0
6124	6142	1.0
6124	6141	1.0
6124	6138	1.0
6124	6137	1.0
6124	6135	1.0
6124	6134	1.0
6124	6130	1.0
6124	6129	1.0
6124	6128	1.0
6124	6122	1.0
6124	4736	1.0
6124	25873	1.0
6124	11224	1.0
6124	10969	1.0
57461	9716	1.0
5719	5710	1.0
5719	5702	1.0
5717	5700	1.0
5716	5713	1.0
5716	5708	1.0
5716	5706	1.0
5716	5702	1.0
5716	5701	1.0
5716	5700	1.0
5713	5700	1.0
5708	5719	1.0
5708	10213	1.0
5707	5719	1.0
5707	5713	1.0
5707	10213	1.0
5706	5719	1.0
5706	5718	1.0
5706	5713	1.0
5706	10213	1.0
5705	5719	1.0
5705	10213	1.0
5704	5719	1.0
5704	5716	1.0
5704	5713	1.0
5704	10213	1.0
5702	10213	1.0
5701	5719	1.0
5700	5719	1.0
5700	5709	1.0
5700	10213	1.0
55860	10540	1.0
55299	10969	1.0
55168	65005	1.0
55052	65005	1.0
5499	5500	1.0
54534	65005	1.0
51340	9716	1.0
51340	57461	1.0
51340	56949	1.0
51340	10450	1.0
51121	6203	1.0
51121	6202	1.0
51121	6122	1.0
51116	64965	1.0
51069	65005	1.0
51069	28998	1.0
4839	9188	1.0
4839	6138	1.0
4839	55131	1.0
4839	51388	1.0
4839	1736	1.0
4839	10969	1.0
4736	9045	1.0
4736	6230	1.0
4736	6203	1.0
4736	6202	1.0
4736	6193	1.0
4736	6189	1.0
4736	6156	1.0
4736	6155	1.0
4736	6144	1.0
4736	6137	1.0
4736	6135	1.0
4736	6134	1.0
4736	6129	1.0
4736	6128	1.0
4736	6122	1.0
4736	51121	1.0
4736	10969	1.0
4171	4172	1.0
3921	6210	1.0
3921	6188	1.0
3840	3839	1.0
3066	3065	1.0
29088	65005	1.0
29088	54534	1.0
29088	11222	1.0
29074	65005	1.0
29074	3396	1.0
28998	3396	1.0
26589	65005	1.0
25873	9045	1.0
25873	6230	1.0
25873	6228	1.0
25873	6209	1.0
25873	6208	1.0
25873	6207	1.0
25873	6203	1.0
25873	6202	1.0
25873	6193	1.0
25873	6191	1.0
25873	6189	1.0
25873	6175	1.0
25873	6156	1.0
25873	6155	1.0
25873	6154	1.0
25873	6147	1.0
25873	6144	1.0
25873	6138	1.0
25873	6137	1.0
25873	6135	1.0
25873	6134	1.0
25873	6129	1.0
25873	6128	1.0
25873	6122	1.0
25873	4736	1.0
25873	11224	1.0
23521	9045	1.0
23521	6222	1.0
23521	6217	1.0
23521	6210	1.0
23521	6208	1.0
23521	6203	1.0
23521	6202	1.0
23521	6189	1.0
23521	6188	1.0
23521	6175	1.0
23521	6157	1.0
23521	6156	1.0
23521	6155	1.0
23521	6147	1.0
23521	6144	1.0
23521	6142	1.0
23521	6141	1.0
23521	6138	1.0
23521	6137	1.0
23521	6135	1.0
23521	6132	1.0
23521	6129	1.0
23521	6128	1.0
23521	6124	1.0
23521	6122	1.0
23521	55299	1.0
23521	4839	1.0
23521	4736	1.0
23521	25873	1.0
23521	10969	1.0
23451	6627	1.0
23451	10992	1.0
23212	84154	1.0
23029	10969	1.0
151011	989	1.0
119504	996	1.0
119504	8697	1.0
11224	9045	1.0
11224	6230	1.0
11224	6224	1.0
11224	6210	1.0
11224	6208	1.0
11224	6203	1.0
11224	6193	1.0
11224	6189	1.0
11224	6188	1.0
11224	6166	1.0
11224	6157	1.0
11224	6156	1.0
11224	6155	1.0
11224	6147	1.0
11224	6137	1.0
11224	6136	1.0
11224	6135	1.0
11224	6134	1.0
11224	6129	1.0
11224	6128	1.0
11224	6122	1.0
11224	4736	1.0
11222	65005	1.0
10969	84154	1.0
10969	6122	1.0
10801	4735	1.0
10671	10120	1.0
10576	10693	1.0
10574	10576	1.0
10450	9716	1.0
10328	9694	1.0
1025	904	1.0
10197	80011	1.0
101929876	6152	1.0
101929876	6132	1.0
101929876	11224	1.0
10120	84516	1.0
10120	51164	1.0
10120	10540	1.0
ENSG00000215472	9349	1.0
ENSG00000215472	6228	1.0
ENSG00000215472	6210	1.0
ENSG00000215472	6207	1.0
ENSG00000215472	6189	1.0
ENSG00000215472	6188	1.0
ENSG00000215472	6160	1.0
ENSG00000215472	6223	0.999999
ENSG00000215472	6175	0.999999
ENSG00000215472	6168	0.999999
ENSG00000215472	25873	0.999999
9801	3396	0.999999
9694	55831	0.999999
9349	6228	0.999999
9349	6147	0.999999
9349	4736	0.999999
9188	10969	0.999999
9128	9416	0.999999
9045	6188	0.999999
8663	8666	0.999999
8533	10980	0.999999
80097	85378	0.999999
740	29074	0.999999
65008	84545	0.999999
64965	7818	0.999999
64965	56945	0.999999
6230	6233	0.999999
6230	6193	0.999999
6230	6181	0.999999
6230	6144	0.999999
6230	6122	0.999999
6228	6210	0.999999
6223	6228	0.999999
6223	6208	0.999999
6223	6138	0.999999
6223	6133	0.999999
6223	6129	0.999999
6222	9045	0.999999
6222	6209	0.999999
6222	6206	0.999999
6222	6160	0.999999
6222	6156	0.999999
6222	6155	0.999999
6222	6129	0.999999
6222	11224	0.999999
6217	6130	0.999999
6209	6156	0.999999
6209	51121	0.999999
6208	9045	0.999999
6208	6230	0.999999
6208	6156	0.999999
6208	6155	0.999999
6206	6203	0.999999
6206	6202	0.999999
6206	6188	0.999999
6206	6137	0.999999
6206	6130	0.999999
6206	6128	0.999999
6205	6228	0.999999
6205	6189	0.999999
6205	6144	0.999999
6205	6141	0.999999
6205	6135	0.999999
6205	4736	0.999999
6204	6207	0.999999
6204	6134	0.999999
6201	6134	0.999999
6194	ENSG00000215472	0.999999
6194	6209	0.999999
6194	6166	0.999999
6194	6156	0.999999
6194	6133	0.999999
6191	6233	0.999999
6191	6210	0.999999
6191	6122	0.999999
6189	6224	0.999999
6189	10969	0.999999
6187	6175	0.999999
6175	6230	0.999999
6175	6191	0.999999
6175	6157	0.999999
6169	6202	0.999999
6169	6157	0.999999
6169	6152	0.999999
6169	6142	0.999999
6168	9349	0.999999
6168	6208	0.999999
6168	6205	0.999999
6168	6191	0.999999
6168	6156	0.999999
6168	6144	0.999999
6168	6130	0.999999
6168	11224	0.999999
6165	6155	0.999999
6165	6128	0.999999
6164	9045	0.999999
6164	6189	0.999999
6161	6205	0.999999
6161	6166	0.999999
6161	11224	0.999999
6161	10969	0.999999
6160	6230	0.999999
6160	6224	0.999999
6160	6210	0.999999
6160	6191	0.999999
6160	6138	0.999999
6160	6135	0.999999
6156	6157	0.999999
6156	6122	0.999999
6155	6210	0.999999
6155	6156	0.999999
6155	6135	0.999999
6154	6156	0.999999
6152	6188	0.999999
6152	6155	0.999999
6147	6210	0.999999
6147	6193	0.999999
6147	6134	0.999999
6146	6144	0.999999
6146	6137	0.999999
6143	6224	0.999999
6143	6204	0.999999
6143	6165	0.999999
6142	ENSG00000215472	0.999999
6142	6193	0.999999
6142	6136	0.999999
6141	6228	0.999999
6141	6208	0.999999
6138	6157	0.999999
6138	6156	0.999999
6138	55299	0.999999
6138	55131	0.999999
6138	3921	0.999999
6138	23560	0.999999
6136	6155	0.999999
6136	6144	0.999999
6136	6122	0.999999
6135	6193	0.999999
6134	9045	0.999999
6134	6156	0.999999
6133	6203	0.999999
6133	6191	0.999999
6133	6135	0.999999
6133	6130	0.999999
6130	4869	0.999999
6129	6191	0.999999
6129	6157	0.999999
6128	6224	0.999999
6128	6164	0.999999
6125	9349	0.999999
6125	6230	0.999999
6125	6191	0.999999
6125	6166	0.999999
6124	6193	0.999999
6124	6188	0.999999
6124	6152	0.999999
6124	6133	0.999999
57405	147841	0.999999
5719	5718	0.999999
5717	5716	0.999999
5716	80227	0.999999
5714	5719	0.999999
57129	64978	0.999999
5701	10213	0.999999
5700	5718	0.999999
55929	6944	0.999999
55860	10120	0.999999
55299	55131	0.999999
5519	5518	0.999999
55131	10969	0.999999
54892	29781	0.999999
54534	3396	0.999999
54534	219927	0.999999
54148	65005	0.999999
535	9114	0.999999
5356	27339	0.999999
51646	25852	0.999999
51388	55131	0.999999
51340	22938	0.999999
51164	10540	0.999999
51082	84172	0.999999
4839	55299	0.999999
4839	117246	0.999999
4736	6210	0.999999
4736	6191	0.999999
4176	4172	0.999999
401541	79172	0.999999
3921	6202	0.999999
3921	6193	0.999999
3396	64978	0.999999
3396	57129	0.999999
29127	9493	0.999999
29088	3396	0.999999
26122	8089	0.999999
25885	51082	0.999999
25873	6188	0.999999
25873	6181	0.999999
25873	6165	0.999999
25873	6136	0.999999
25873	51121	0.999999
25873	10969	0.999999
23560	57062	0.999999
23521	6165	0.999999
23521	6152	0.999999
23521	23560	0.999999
23107	56945	0.999999
140801	9349	0.999999
140801	6122	0.999999
117246	10969	0.999999
11224	6233	0.999999
11224	6202	0.999999
11224	6191	0.999999
11224	6181	0.999999
11224	6154	0.999999
11224	6144	0.999999
10980	9318	0.999999
10671	10540	0.999999
10476	515	0.999999
10403	147841	0.999999
10240	64965	0.999999
101929876	6168	0.999999
101929876	6137	0.999999
101929876	6130	0.999999
101929876	25873	0.999999
10121	84516	0.999999
10121	10540	0.999999
ENSG00000215472	6193	0.9999979999999999
ENSG00000215472	6157	0.9999979999999999
ENSG00000215472	6135	0.9999979999999999
ENSG00000215472	6134	0.9999979999999999
ENSG00000215472	6128	0.9999979999999999
ENSG00000215472	6122	0.9999979999999999
ENSG00000184779	6228	0.9999979999999999
9861	5707	0.9999979999999999
9861	5702	0.9999979999999999
9349	6188	0.9999979999999999
9349	6122	0.9999979999999999
93343	7251	0.9999979999999999
9129	9092	0.9999979999999999
9128	24148	0.9999979999999999
9045	6224	0.9999979999999999
8697	996	0.9999979999999999
84545	219927	0.9999979999999999
8089	10902	0.9999979999999999
79590	65005	0.9999979999999999
79590	64978	0.9999979999999999
740	57129	0.9999979999999999
6633	6632	0.9999979999999999
65080	65005	0.9999979999999999
65008	64981	0.9999979999999999
65008	55168	0.9999979999999999
65008	55052	0.9999979999999999
65008	51263	0.9999979999999999
65008	29088	0.9999979999999999
65008	29074	0.9999979999999999
65005	64983	0.9999979999999999
65005	57129	0.9999979999999999
6228	6233	0.9999979999999999
6228	6188	0.9999979999999999
6228	6175	0.9999979999999999
