O43815	P10515	0.99984
O95373	Q96T76	0.999831
P62241	P46781	0.999831
Q14204	Q9Y6G9	0.999826
O00487	O00231	0.999825
P61201	Q9BT78	0.999813
P62854	P62851	0.999799
Q14141	Q16181	0.999794
Q02978	Q00325	0.999793
P25788	P28070	0.99979
O43516	P42768	0.999788
P40306	P49721	0.999778
Q13200	P62195	0.999776
Q00653	P49368	0.999775
O15372	Q9UBQ5	0.999774
P55160	Q9UNS2	0.999771
P47897	Q9P2J5	0.99977
Q9H223	Q9UBB4	0.999762
Q7L2H7	O15371	0.999748
P25788	P28062	0.999747
P17844	Q14498	0.999735
Q07666	P17844	0.999733
P27986	O00329	0.999727
Q96F07	O75153	0.999724
P19838	Q13557	0.999718
P98171	Q9UNS2	0.999713
Q9UNM6	O43242	0.999703
Q07666	Q14498	0.999702
P42766	P47914	0.99969
O15372	O15371	0.999689
O15371	Q9UBQ5	0.99967
O00231	P51665	0.999666
P11177	P08559	0.999665
P26639	P42224	0.999655
P82933	Q96EY7	0.999654
P40227	Q00653	0.999652
Q9UNM6	O00232	0.999648
P27986	P51692	0.999646
P62269	P62241	0.999642
P23396	P60866	0.999634
Q9Y678	P61923	0.999624
Q12904	P07814	0.999624
Q5VW32	Q96C23	0.999623
P61313	P46778	0.999615
Q9H9B4	Q93084	0.999601
P04844	P39656	0.999588
P25788	P20618	0.999579
P25787	P60900	0.999571
P51692	Q8TEX9	0.999566
Q9Y512	Q53H12	0.999563
O00487	Q9UNM6	0.999561
O00487	P51665	0.999543
P04843	P39656	0.999516
O00487	O43242	0.999506
Q6ZSR9	Q2M2I8	0.999505
P46459	P05023	0.999498
P00403	Q99623	0.999482
P40306	P25788	0.999473
Q96FW1	P06730	0.99947
P25787	P25786	0.999462
Q9HC35	Q9UBQ5	0.999444
P60228	Q14152	0.999429
P49720	P49721	0.999426
P67936	P06753	0.999412
O75534	P63151	0.999325
Q7L5N1	Q13098	0.999287
Q16401	Q13200	0.999268
O15372	Q99613	0.999267
O75821	Q13347	0.999258
P61923	P35606	0.999257
P60900	P28070	0.999225
P60900	O14818	0.999224
O75821	O00303	0.999223
P52701	Q01813	0.999207
Q93084	Q00325	0.999203
Q01826	Q06323	0.999193
P25789	P49721	0.999187
Q02383	P04279	0.999186
Q99436	P49721	0.99918
Q92522	P18621	0.999177
P29692	P24534	0.99917
Q7L5N1	Q9UNS2	0.999166
Q9UBQ5	Q14152	0.999159
P53618	P61923	0.999153
Q00653	P17987	0.999147
Q9NYB0	Q15172	0.999146
Q92598	Q9ULA0	0.999133
P48444	P61923	0.999126
P25789	P20618	0.999124
P35244	P15927	0.999093
O00487	O00232	0.999079
P25786	P20618	0.999077
Q7L2H7	Q9Y262	0.999072
Q13409	Q14204	0.999069
Q12904	P41252	0.999068
Q13423	P21796	0.999053
P28070	P25786	0.999051
Q9UNM6	P51665	0.999034
O15372	Q9Y262	0.999028
Q15008	Q9UNM6	0.998965
Q9H9B4	Q00325	0.998961
Q9Y266	P49023	0.998938
P09211	P30041	0.99891
Q13185	P63261	0.998898
P62851	P35268	0.998883
Q13428	Q12874	0.998864
Q9BXJ9	Q8TEX9	0.998857
P28074	O14818	0.998834
O14745	P51812	0.998803
O14818	P49720	0.998796
P25787	P25789	0.998781
P25786	P49721	0.99877
P28074	P28072	0.998709
P28066	P60900	0.998686
O75251	O75306	0.998653
Q99832	Q00653	0.998643
P53618	P33176	0.998636
P39023	P05386	0.998618
Q8WYJ6	Q16181	0.998604
Q9Y262	Q99613	0.998604
Q8WVC0	Q8N7H5	0.9986
P60228	Q13347	0.998583
O15511	O15145	0.998561
Q99460	Q9UNM6	0.99853
P60900	P20618	0.998494
O00232	O43242	0.998481
P25787	P20618	0.998458
O00487	Q15008	0.998397
O15372	Q13347	0.998348
Q9H9B4	O00483	0.998345
P25789	P49720	0.998321
Q96F07	Q9UNS2	0.998286
P51692	Q9BXJ9	0.99825
Q06265	Q5RKV6	0.998215
P28065	P49721	0.99821
Q8IYB3	O75400	0.998187
O96008	Q9Y4W6	0.998184
P46736	Q15018	0.99817
P25789	P28062	0.99812
P60900	P49720	0.998107
O94973	Q96CW1	0.998086
P28074	Q99436	0.99806
Q09028	Q16576	0.998027
P49720	P20618	0.997996
Q9BT78	Q7L5N1	0.997975
P60900	P28072	0.997932
Q86WV1	Q92619	0.997903
P61923	P53621	0.997884
P25786	P25789	0.997841
Q9Y262	Q9UBQ5	0.997786
Q9Y262	P55884	0.99778
P62847	P62750	0.997777
Q96RU3	Q92619	0.997777
Q8WU90	Q9Y295	0.997772
P25789	P28065	0.99774
Q02978	B0I1T2	0.997737
P28070	P49721	0.997732
O00487	P48556	0.997719
P61201	Q92905	0.99771
Q9ULA0	Q16851	0.997706
P48643	P49368	0.997671
Q9Y3U8	P49207	0.997663
P28072	P25786	0.997638
Q16401	P62195	0.997636
P35998	P62191	0.997573
P60900	P28062	0.997517
P49755	Q7Z2K6	0.997512
P25787	P28066	0.997511
P25786	O14818	0.997501
P28062	P28065	0.997455
P25787	P49720	0.997424
P61604	Q9H993	0.997367
Q02978	Q93084	0.997359
P28070	P25789	0.997311
Q92947	P04066	0.997289
O00232	P51665	0.997217
P19623	P06730	0.997215
O43815	O60216	0.997138
P29218	Q99447	0.997069
Q12904	P14868	0.997066
O15145	P59998	0.997049
O95782	P63010	0.996933
Q9BXP5	O00571	0.996907
P55036	P43686	0.99689
P62316	P62314	0.996884
P25789	O14818	0.996873
P41252	Q15046	0.99686
P19838	P40227	0.996849
Q16543	P61981	0.996845
P28070	P20618	0.996787
B0I1T2	P05141	0.996781
Q14166	P11216	0.996758
P28066	P49721	0.996709
Q93084	Q8WWP7	0.996691
Q96C86	O15067	0.996567
Q9NVP1	Q9Y2X3	0.996515
P14550	Q99497	0.996476
Q14978	P19784	0.996462
P46736	Q9NXR7	0.996444
P28074	P25788	0.996412
Q92841	O00571	0.996395
Q9HDC9	Q9BSJ8	0.996352
Q96D46	Q99426	0.996349
P28072	P28062	0.996321
O43290	Q13123	0.99632
Q9H9B4	Q02978	0.996307
O00232	P48556	0.996251
P49773	Q13951	0.996245
P25787	P28070	0.996233
O00303	Q9HC35	0.99619
Q07666	O00571	0.996168
Q6UN15	Q8IYB3	0.996165
B0I1T2	Q00325	0.996116
P52789	P12081	0.996016
P38606	P21281	0.996009
Q13347	O00303	0.995977
Q92905	Q13098	0.995931
Q99439	Q15366	0.995877
Q13595	O75494	0.995834
P20042	P41091	0.995829
O14818	P20618	0.99581
O95747	Q9UNZ2	0.99573
Q6ZVX7	O75223	0.995587
P22695	Q99623	0.995476
P28070	O14818	0.995448
P50990	P48643	0.995359
P05198	Q16666	0.995217
P25787	O14818	0.995167
P26583	P09429	0.99493
P29692	P26641	0.994876
P62333	P17980	0.994818
Q15018	Q9NXR7	0.994789
O15511	P61158	0.994771
P61160	O15511	0.994643
P53041	Q9H444	0.994609
P61201	Q9UNS2	0.994587
P35244	P27694	0.994524
O96019	P55735	0.994375
Q9NUL5	Q9UNP9	0.994359
P60900	P28065	0.994278
Q9NZL9	P31153	0.994254
P52907	P47755	0.994132
Q14978	Q15020	0.994094
Q14574	Q15517	0.99408
Q14980	P18583	0.99402
P31689	O60488	0.99383
P50990	P50991	0.993824
P49720	P28065	0.993812
Q13045	O00231	0.993802
Q9UI08	P50552	0.993794
P04844	P04843	0.993653
P28070	P49720	0.993499
P25205	P33992	0.993493
Q9Y678	P33176	0.993455
Q9UNM6	P62191	0.993408
Q99733	P55209	0.993404
O15511	O15143	0.993386
P15121	Q96C23	0.993347
P50991	P78371	0.99334
P63010	Q96CW1	0.993013
P50990	Q99832	0.993006
Q9UHL4	P30520	0.992936
P30876	P24928	0.992875
P02788	P01833	0.992496
P28070	P28062	0.992353
Q9H9B4	P05141	0.992331
Q09028	P47755	0.992195
P35232	P21796	0.992129
O43172	O43395	0.992084
P28074	P60900	0.992046
P28066	P28065	0.992023
P54578	Q9NUJ1	0.992022
Q9UNQ2	P62280	0.99199
P28062	P20618	0.991949
P50990	P49368	0.991874
Q99460	O00487	0.991845
Q99832	P78371	0.991833
P40306	Q99436	0.991493
O14818	P28065	0.99125
P20618	P28065	0.991178
P16152	Q15833	0.990968
P28074	P25787	0.990942
O15371	Q9Y262	0.99078
Q9H9B4	P62873	0.990751
P50990	P17987	0.990662
Q01581	P42229	0.990554
P27694	P15927	0.990461
Q99832	P48643	0.990335
P61604	P09417	0.990305
O14818	P49721	0.990294
P28070	P28065	0.990278
B0I1T2	P56134	0.990115
Q53EL6	Q9Y3F4	0.990084
Q9BUJ2	O60506	0.990027
P16219	P07954	0.989892
Q02218	P36957	0.989829
Q9Y230	P55084	0.989781
Q9UNM6	P35998	0.989742
P50990	P78371	0.989559
O00560	P30085	0.989451
P28066	P49720	0.989393
Q02978	O00483	0.989163
P28066	P40306	0.989036
Q9Y262	Q13347	0.989032
P28066	P20618	0.989014
P48643	P17987	0.988842
Q12972	Q13057	0.988817
Q9Y277	Q13423	0.988715
O60216	Q14683	0.988588
P62333	P55036	0.988433
O75153	Q9UNS2	0.988352
P50990	P40227	0.988308
P60900	P49721	0.988272
P62861	P62750	0.988233
P12268	P61289	0.988205
O95758	Q9UL18	0.988183
Q15046	Q9P2J5	0.988134
O00410	P17655	0.987679
P41091	Q13144	0.987658
P28074	P28066	0.987612
Q16610	P22735	0.98761
Q93084	P62873	0.987592
Q7L2H7	Q99613	0.987412
P48643	P78371	0.987335
P13804	P38117	0.987177
P62277	P46781	0.986942
P23381	P11216	0.986889
P57721	Q15366	0.986871
P28062	P49720	0.986672
P28074	P28070	0.986632
P40227	P78371	0.986432
P49368	P78371	0.986196
P28066	P28072	0.985751
P47929	P04792	0.985741
Q99832	P40227	0.985693
Q9Y5B9	O14617	0.985294
P25787	P28062	0.985288
P48643	P50991	0.985118
Q92878	Q8N163	0.985079
P40227	P48643	0.984718
P67870	P68400	0.984582
Q99832	P19838	0.984503
O95602	Q9H9Y6	0.984298
Q9UNS2	Q13576	0.983932
Q6YP21	P55809	0.983903
Q99623	P28331	0.983865
O95782	Q96CW1	0.983716
Q9UNS2	Q7L576	0.983654
P17987	P50991	0.983254
P47756	P47755	0.983195
Q9Y262	O00303	0.983081
O00232	P35998	0.982973
Q9BXP5	Q07666	0.982954
P45880	P05141	0.982792
P28062	P49721	0.982733
Q99436	P28070	0.982619
P31146	P34896	0.982617
P49755	Q9BVK6	0.982515
P41240	Q9NTK5	0.98221
O95479	O94925	0.981906
Q15008	P51665	0.981721
O15144	O15143	0.981587
P08243	O15067	0.981489
O15511	P59998	0.981327
Q13126	P55809	0.981253
P40306	P28065	0.980964
O15145	O15143	0.980887
P28066	P25789	0.980596
P84098	P40429	0.980294
Q9H9B4	P45880	0.980253
Q00653	Q8NF50	0.980105
P12081	O15067	0.979839
P62258	P63104	0.979663
O14818	P28062	0.979203
Q13098	Q9UNS2	0.979163
O00483	P56134	0.979114
O96008	Q9NUQ2	0.979054
Q8TDN6	Q9UHA3	0.978979
Q96F07	Q13576	0.978665
P40227	P50991	0.978573
P17987	P49368	0.978441
P53396	Q9UNS2	0.978253
O95782	O94973	0.978129
P17987	P78371	0.977928
P13747	P49257	0.977598
P28066	O14818	0.977533
O75342	O75223	0.977124
P62873	Q00325	0.977025
P43489	P16150	0.976889
P35998	O43242	0.976371
Q69YN2	Q9H444	0.976244
Q99832	P50991	0.9761
P46779	P84098	0.975645
Q15008	P35998	0.97551
Q9UBW5	Q92619	0.975439
P61009	P51571	0.974745
P19838	P17987	0.97474
Q15046	Q13155	0.974507
Q9NZ45	Q96A26	0.974303
P10515	P12270	0.974183
O00483	P62873	0.973602
Q13045	O00232	0.972622
P48556	O00231	0.972571
P19838	Q04206	0.972566
Q9Y2X3	Q9BZE4	0.972015
Q96FW1	P19623	0.971833
P28074	P25789	0.971644
O95373	Q13077	0.971592
Q86VP6	O75534	0.97134
Q92947	P37802	0.97126
O75306	Q16795	0.971208
Q96B26	Q5RKV6	0.971204
Q9NR50	Q9Y295	0.970839
P33176	P35606	0.970542
O00483	Q93084	0.970519
P08758	P30041	0.97047
Q9Y490	P17858	0.970267
P62917	P49207	0.970179
Q9UBG3	Q9UBC9	0.969897
O15143	P61158	0.9698
P62854	P62266	0.969722
P25786	P28062	0.969486
O95571	P07741	0.969444
O95758	P13995	0.969356
P01877	P01876	0.969199
P28066	P28070	0.968766
P60900	P25786	0.968724
Q9BRJ6	Q9NWT1	0.968718
O00487	P62191	0.968675
P35573	Q92688	0.968477
O14929	Q9UBB4	0.967739
Q13045	Q9UNM6	0.967517
P50991	P49368	0.967165
P62851	P08708	0.966892
P40227	P17987	0.965881
P40939	P55084	0.965817
P17844	O60506	0.965645
P35659	Q08945	0.96506
P25786	P28065	0.964847
Q13126	P09960	0.964803
Q9BXS5	Q10567	0.964496
P11387	P42677	0.964458
P01591	P01876	0.964244
P15121	Q9HC38	0.964158
P33993	Q14566	0.963657
Q13247	Q9Y2W1	0.963567
Q9GZZ9	Q9UNZ2	0.963462
Q9Y265	Q6P2Q9	0.963037
P19838	P50851	0.962719
Q99613	Q13347	0.962638
Q1KMD3	P43243	0.961408
P68400	Q15020	0.961359
P63010	O94973	0.961252
O15143	P59998	0.960015
Q99460	O43242	0.959697
P35659	Q14331	0.959672
P61513	O76021	0.959538
P18206	Q8WUM4	0.95912
Q16881	Q9NY33	0.959055
P55036	P62195	0.958788
P40227	P49368	0.958664
Q9Y277	P21796	0.958255
P33993	P33991	0.957616
P02679	P02675	0.957613
P61160	O15144	0.957305
P32455	P32456	0.957241
O95466	O14980	0.957015
P61160	O15143	0.956951
P61160	O15145	0.956693
Q15008	P62191	0.956524
P28072	P49721	0.956455
Q12906	Q12905	0.956227
P22102	P43246	0.955975
Q3ZCQ8	Q12769	0.955534
Q13347	Q14152	0.955374
Q92882	Q9BS26	0.955342
Q99832	P17987	0.954777
Q13287	Q13952	0.954762
Q13347	P55884	0.954343
O75153	Q96K76	0.954287
P55795	P31943	0.95382
Q8IZP0	Q7L576	0.953706
Q8WXX5	O75791	0.953683
P67870	P19784	0.95356
Q8TCS8	Q9NQ48	0.952416
O00303	P55884	0.951918
O94776	O75643	0.951824
P00390	P48147	0.951805
Q15031	Q16836	0.951486
Q03252	P20700	0.950616
P12814	P14625	0.950299
P25787	Q99436	0.950215
P22033	P49588	0.949491
Q14203	P42025	0.949288
P60228	O00303	0.948829
P40306	P25789	0.948477
B0I1T2	P45880	0.94828
O60884	P62829	0.94719
Q9H9Q2	Q9BT78	0.945865
O00487	P35998	0.945714
P51570	O00560	0.945446
Q8TAE8	Q9NYK5	0.944849
O75821	Q9HC35	0.944147
O15371	Q13347	0.943932
Q02978	P05141	0.943853
P60866	P10144	0.943447
P28066	P25786	0.943347
P18754	P27695	0.943257
Q9NYK5	P49406	0.942268
Q9UGI8	P48735	0.941755
Q9H9B4	P56134	0.941673
O15144	O15145	0.941307
P22695	P31930	0.940596
O15144	P61158	0.940513
Q7L2H7	Q13347	0.940173
P50990	Q00653	0.939571
Q9NQG5	Q9HBI0	0.938672
Q9UI42	P42357	0.938532
Q8N1K5	P55786	0.938373
P09211	Q13951	0.936592
Q9NWV4	Q9P0J1	0.936357
Q9Y265	P55084	0.935683
P61970	Q5T1C6	0.934919
Q92556	Q92608	0.934547
Q13404	Q15819	0.934483
P40306	P60900	0.934249
Q06265	Q13868	0.934048
Q14761	Q9Y394	0.933796
P12956	P13010	0.933665
P33241	P35611	0.933041
P43489	P06127	0.932973
P82650	Q92552	0.932864
Q01581	Q96QK1	0.931617
P19838	P49368	0.931098
Q9Y3C1	P62899	0.930708
P41250	P42229	0.930637
P14868	Q9P2J5	0.930399
P28072	Q99436	0.929668
Q9NUQ2	Q96TA2	0.929245
Q9NUQ2	Q9Y4W6	0.92864
Q9NQG5	Q96HY7	0.928578
P51692	O00329	0.928308
Q9H9B4	B0I1T2	0.928219
Q02218	P36542	0.92799
O95373	Q01105	0.926658
P54727	Q92747	0.926554
Q99832	P49368	0.926391
Q9Y2X3	Q9UMS4	0.926287
Q9NUQ2	Q92621	0.926007
Q9NZ01	P04843	0.925509
P53618	O60610	0.924574
Q9BPX5	Q9P1U1	0.924338
P41250	Q96QK1	0.924312
P62191	O00231	0.924291
O15144	P59998	0.923974
Q15008	P48556	0.923793
Q06265	Q96B26	0.923065
Q14566	P49736	0.922516
P62241	P62979	0.920718
P35998	O00231	0.920123
O75915	P04234	0.919727
P49736	P33991	0.919571
Q7Z5L9	P31948	0.918576
P41208	Q9H098	0.918146
P22033	P07954	0.916621
O75153	Q7L576	0.916621
P25205	P33993	0.916566
O43670	O43684	0.916281
Q96F07	Q8IZP0	0.916262
P09960	P55809	0.914974
Q00653	Q13557	0.91487
O75400	P49756	0.914271
Q00653	P50991	0.913352
Q14738	Q92747	0.910843
O75534	P42229	0.910495
P11310	Q92747	0.910363
P21912	P31040	0.90991
Q02978	P45880	0.908604
P61160	P61158	0.908541
Q9UNM6	P48556	0.906702
P07195	P31937	0.906579
Q14566	P33991	0.906475
Q15036	Q9Y2S7	0.90584
Q86UX7	Q8NBS9	0.904811
P29590	P10515	0.904544
P39687	Q96B54	0.904409
P25787	P28072	0.904296
Q9NQG5	Q8N6H7	0.903616
P61586	P60953	0.902714
P40429	P62910	0.902364
O00483	P45880	0.902072
P84098	P62910	0.902047
Q03518	Q9Y5M8	0.90178
P53597	Q96I99	0.901583
Q13868	Q5RKV6	0.901563
O15145	P61158	0.901558
Q7L2H7	P55884	0.901554
Q9Y5K6	Q96B97	0.901541
Q96B26	Q15024	0.901523
P61160	P59998	0.901522
P30876	P19387	0.901519
Q9BPX3	O95347	0.901517
P33993	P49736	0.901512
Q99613	P55884	0.901499
O75251	Q16795	0.901495
P61158	P59998	0.901493
O15511	O15144	0.901482
P47756	P52907	0.901481
Q5RKV6	Q15024	0.901466
Q99613	O00303	0.901465
P25205	P49736	0.901462
Q09028	Q92769	0.901457
Q8IXH7	Q8WX92	0.901456
Q9Y262	Q14152	0.901436
Q06265	Q15024	0.901417
P25205	Q14566	0.901385
Q9NYF8	Q9Y2W1	0.899811
P28074	P28062	0.899233
Q96I99	P15586	0.899072
O00160	Q8WYA6	0.899008
P52566	Q96FV2	0.897791
O00193	Q8IXQ4	0.896245
Q99460	Q13045	0.89519
Q04917	P61981	0.894423
Q8WUM0	Q12769	0.894341
Q99436	P49720	0.894286
O00754	P28838	0.89291
Q8NCW5	Q16836	0.892617
Q92841	Q14498	0.891499
Q99436	P25789	0.891478
P49207	P62906	0.890619
P45880	Q00325	0.889976
Q14761	Q07812	0.889514
P05089	P22735	0.889408
P43034	Q6PI48	0.886957
Q02978	P56134	0.886534
Q99848	P18124	0.886454
P40925	P42126	0.885113
O75436	P80217	0.885015
Q4G176	Q9H444	0.88479
P45974	O43847	0.882398
O00560	Q5T6V5	0.881356
O60610	P53621	0.880618
P46060	P42704	0.877253
P61604	Q9UHD1	0.876043
P52789	P49189	0.875601
P61086	Q15833	0.875414
P05771	Q92597	0.873998
O43396	Q96C23	0.8732
P46459	O00186	0.872546
Q13045	P62191	0.87243
Q9Y5U2	Q6P2Q9	0.872052
P20618	P49721	0.871487
P35232	Q13423	0.871286
P08758	P09211	0.869238
O00483	Q00325	0.868022
Q04917	Q16543	0.867653
O14579	Q9UBF2	0.867474
Q9BUJ2	Q93009	0.867192
Q9NQG5	Q9UEW8	0.865985
P46199	Q6UX04	0.865782
O60610	P35606	0.8654
Q8IYB3	P49756	0.865012
P00505	P78417	0.86453
Q00653	P48643	0.864172
Q96K76	Q9UNS2	0.863837
O15355	Q15631	0.863797
O75083	O43598	0.862435
Q9UHB9	O76094	0.861691
Q12768	Q2M389	0.86166
Q9UGP8	Q96CS3	0.860314
P20339	Q9HBH5	0.859872
Q9NT62	P36915	0.859871
Q9NQG5	Q9NP79	0.859625
Q13868	Q96B26	0.859486
Q9BZE1	Q9BYD6	0.859116
Q8N1G4	O75791	0.859116
Q13526	P63244	0.858987
P45880	P62873	0.858351
P19838	P78371	0.858088
O00139	Q9Y2I8	0.857824
P28074	P25786	0.855428
O60911	P09668	0.854994
P62269	P46781	0.854963
Q9H4E7	Q08AF3	0.854925
O00560	Q15257	0.854067
P26599	Q15717	0.8513
P47897	Q92608	0.850424
Q13868	Q15024	0.849775
P20292	Q03518	0.849272
O00232	P62191	0.84803
O95081	P19367	0.847574
P13667	P20290	0.847242
P05089	Q16610	0.846115
Q01081	P08621	0.845277
Q9NPD3	Q15024	0.844971
Q13177	P19367	0.842607
Q14005	Q8NHV1	0.841663
P30042	Q96C23	0.841496
P61201	Q13576	0.840394
O75915	Q9H1E5	0.840092
Q9Y2X3	Q9NX58	0.840034
Q12972	Q96HE7	0.839204
Q9NQG5	P43034	0.837883
O60216	P10515	0.837608
P61604	P18669	0.83623
O95466	Q00610	0.835973
P02788	P01876	0.835596
Q9BX68	Q13951	0.83388
P08236	P16219	0.833645
P07902	Q9NZ08	0.832945
Q99436	P28065	0.832117
P28482	P23743	0.831575
O43815	Q9UQE7	0.831562
O14974	Q9UJU6	0.830383
P04179	P52209	0.829865
P49792	Q9UH99	0.829833
P08238	P07900	0.829698
Q96QA5	P42357	0.828765
P27986	Q8TEX9	0.828698
P16615	Q04941	0.825075
Q96BP3	P25685	0.824031
Q9HC38	Q96C23	0.823104
Q8N8A2	O00743	0.822545
P19838	P50991	0.821664
Q3LXA3	Q9UHL4	0.821067
Q9NTJ5	Q96G23	0.819945
O00483	P05141	0.819917
P01591	P01877	0.819904
B0I1T2	P62873	0.818555
Q9Y678	O60610	0.818276
P55160	P53396	0.81771
O60610	Q14161	0.817663
P53597	P15586	0.817285
P49588	P49591	0.816859
Q9NUB1	P06744	0.816335
Q02750	Q9NTK5	0.815605
O75643	Q9Y5U2	0.815428
Q14320	Q9BY42	0.814606
Q08J23	P51692	0.814501
Q96C19	O43598	0.814344
Q7Z434	Q9BWM7	0.811915
Q9P258	Q9UL18	0.811616
Q07955	Q13247	0.811095
Q16401	P17980	0.809952
P08243	Q96C86	0.809004
Q06124	Q9H4Z3	0.808567
Q9Y5B9	O00203	0.808358
Q14847	P35813	0.805202
P33993	Q92905	0.804837
Q15477	Q6PGP7	0.804204
P50453	P11940	0.804145
Q92905	Q14566	0.804128
P31939	P07195	0.803805
P63220	P08865	0.80324
P04179	P11766	0.803132
O15533	Q9Y228	0.802224
P25788	Q99436	0.801714
P20339	P51159	0.801496
P04179	P37837	0.800934
Q96G03	P18669	0.800278
Q92499	Q96HE7	0.800072
P30419	Q8NHV1	0.799034
O75947	P24539	0.798549
O43399	P55327	0.798327
A0AVT1	Q16555	0.798303
P55160	Q96K76	0.797946
P35813	P56537	0.79655
